Timestamp,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,RST Flag Cnt,Label
2026-08-31 10:03:35.000,57331,22,6,339579.70523160405,8,4,2216,5428,277.0,1357.0,0.02251017914796012,3.533780086021997e-05,1,1,1,SSH-Bruteforce
2026-08-31 10:03:35.500,5517,22,6,200355.17767770356,11,5,8338,7055,758.0,1411.0,0.07682856104668923,7.985818078003168e-05,1,0,0,SSH-Bruteforce
2026-08-31 10:03:36.000,59511,22,6,56472.7735982155,16,11,12496,12782,781.0,1162.0,0.44761392764889146,0.00047810649760740836,1,0,1,SSH-Bruteforce
2026-08-31 10:03:36.500,51109,22,6,1533108.2645374595,10,7,4430,6405,443.0,915.0,0.007067341720448071,1.1088584148372609e-05,1,1,0,SSH-Bruteforce
2026-08-31 10:03:37.000,35252,22,6,31058.431806089415,12,13,3036,5200,253.0,400.0,0.2651775868391864,0.0008049343942423094,1,1,1,SSH-Bruteforce
2026-08-31 10:03:37.500,15164,22,6,176661.90945233524,14,10,12390,3970,885.0,397.0,0.09260626724680565,0.00013585271478748994,1,1,0,SSH-Bruteforce
2026-08-31 10:03:38.000,52899,22,6,176958.09153208518,15,10,21555,11930,1437.0,1193.0,0.18922559408387613,0.00014127638799751839,1,1,1,SSH-Bruteforce
2026-08-31 10:03:38.500,32679,22,17,193126.39084102638,10,11,1710,15906,171.0,1446.0,0.09121487706767435,0.00010873708097304504,1,1,0,SSH-Bruteforce
2026-08-31 10:03:39.000,44496,22,6,89734.91936835555,13,7,624,5425,48.0,775.0,0.06740965548200008,0.00022287867575467043,1,1,1,SSH-Bruteforce
2026-08-31 10:03:39.500,50461,22,6,764301.0617979016,15,10,2880,1030,192.0,103.0,0.00511578512105055,3.270962353612884e-05,1,0,0,SSH-Bruteforce
2026-08-31 10:03:40.000,50440,22,6,65337.94356954463,9,8,4230,11672,470.0,1459.0,0.24338078502027485,0.0002601857216290198,1,0,1,SSH-Bruteforce
2026-08-31 10:03:40.500,60735,22,1,503801.1148725333,10,13,5220,2860,522.0,220.0,0.01603807486985006,4.565293589189992e-05,1,0,0,SSH-Bruteforce
2026-08-31 10:03:41.000,7840,22,6,66106.71744528563,10,9,3440,5634,344.0,626.0,0.13726290382119827,0.0002874140591362979,1,1,1,SSH-Bruteforce
2026-08-31 10:03:41.500,12663,22,6,36573.40658065671,12,11,3876,2508,323.0,228.0,0.17455305904238352,0.000628872236524878,1,1,0,SSH-Bruteforce
2026-08-31 10:03:42.000,65331,22,17,1200813.383357463,6,7,3066,8722,511.0,1246.0,0.009816679396879052,1.0825995262930749e-05,1,0,1,SSH-Bruteforce
2026-08-31 10:03:42.500,48216,22,17,105440.00735833899,9,12,9288,7428,1032.0,619.0,0.1585356490122875,0.00019916538820639136,1,0,0,SSH-Bruteforce
2026-08-31 10:03:43.000,47757,22,1,860883.9810390341,15,8,3435,1672,229.0,209.0,0.005932274397505739,2.671672432790914e-05,1,1,1,SSH-Bruteforce
2026-08-31 10:03:43.500,63690,22,6,393323.45832133427,8,7,4408,2527,551.0,361.0,0.017631798595033152,3.81365506741885e-05,1,0,0,SSH-Bruteforce
2026-08-31 10:03:44.000,30516,22,6,40527.22444364124,11,9,4202,11115,382.0,1235.0,0.37794347396084305,0.0004934954285576067,1,0,1,SSH-Bruteforce
2026-08-31 10:03:44.500,51938,22,6,1555551.2648309409,7,9,10451,2907,1493.0,323.0,0.008587309400803251,1.0285742657048362e-05,1,1,0,SSH-Bruteforce
2026-08-31 10:03:45.000,12264,445,6,141819.2407260406,50,9,37700,3645,754.0,405.0,0.2915330796119047,0.0004160225346983282,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:45.500,33722,445,6,981791.4060771102,60,10,43140,1500,719.0,150.0,0.045467906648226745,7.129824071182509e-05,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:46.000,27981,445,6,92448.43851385583,45,7,49365,819,1097.0,117.0,0.5428323160596193,0.0005624756981328752,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:46.500,60637,445,17,961878.7577866014,70,13,35700,3796,510.0,292.0,0.04106130807012978,8.628946145991423e-05,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:47.000,33832,445,6,6658.546538187224,50,6,72850,1650,1457.0,275.0,11.18862794768364,0.008410243826446763,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:47.500,6851,445,6,358495.04510877887,60,7,46800,924,780.0,132.0,0.1331231788271656,0.000186892401756351,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:48.000,33786,445,6,733627.6672151887,50,10,27600,10970,552.0,1097.0,0.05257435307188442,8.178535608797161e-05,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:48.500,9283,445,6,1365113.5311510125,60,12,83100,17604,1385.0,1467.0,0.0737696885286548,5.274286596424319e-05,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:49.000,51163,445,6,1199559.7600774018,60,14,70680,3654,1178.0,261.0,0.061967733891460236,6.168929840945002e-05,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:49.500,64263,445,6,856358.2693298919,30,7,38310,6545,1277.0,935.0,0.052378778375755816,4.320621558138368e-05,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:50.000,15873,445,6,1095483.1739603525,40,12,7360,16836,184.0,1403.0,0.02208705763348842,4.746763915281029e-05,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:50.500,17256,445,6,111084.31699845903,70,6,41860,6000,598.0,1000.0,0.43084389668035206,0.0006841649842813781,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:51.000,41596,445,6,167166.27069951087,50,8,41550,8192,831.0,1024.0,0.2975600268455947,0.0003469599444542739,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:51.500,25197,445,6,170519.29070598754,40,7,49640,6174,1241.0,882.0,0.3273178053089743,0.0002756286388633997,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:52.000,55893,445,1,236647.6652788393,35,11,13965,3201,399.0,291.0,0.07253821827926386,0.00019438180361447852,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:52.500,62376,445,6,249877.45740289817,70,6,22680,8562,324.0,1427.0,0.12502928564850746,0.000304149084862895,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:53.000,64119,445,6,393240.5144174518,90,7,117720,1267,1308.0,181.0,0.3025807251148627,0.00024666837836185196,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:53.500,53374,445,17,87105.12926934543,65,9,52260,3150,804.0,350.0,0.6361278659296927,0.0008495481335281945,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:54.000,6398,445,6,587606.292773439,60,7,76140,10136,1269.0,1448.0,0.146826201590385,0.00011402192390184751,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:54.500,22198,445,1,91700.99370718935,40,4,24920,2484,623.0,621.0,0.2988408182850817,0.00047982031836752277,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:55.000,24591,445,6,185755.42843636157,55,7,77275,9625,1405.0,1375.0,0.4678194372397203,0.00033377221068886834,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:55.500,36316,445,1,349929.9609455716,65,8,49790,10736,766.0,1342.0,0.17296604107495844,0.00020861317447827324,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:56.000,10301,445,6,795898.6178905575,55,12,78265,4620,1423.0,385.0,0.10414014817444495,8.418157601119397e-05,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:56.500,32624,445,17,672517.159096781,80,8,96320,11600,1204.0,1450.0,0.16047174193047567,0.00013085167985435377,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:57.000,52655,445,6,518571.9264139446,70,10,69930,3410,999.0,341.0,0.1414268614688618,0.00015426982434563598,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:57.500,10909,445,1,84667.08593202988,50,5,64250,2730,1285.0,546.0,0.7910984446288853,0.0006496030823318706,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:03:58.000,60683,445,6,395981.62960307585,35,8,50820,2288,1452.0,286.0,0.13411733279620378,0.00010859089610297436,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:58.500,55330,445,6,45754.28353977253,60,10,83580,5270,1393.0,527.0,1.9418946840976536,0.0015299113999643866,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:59.000,1802,445,1,236895.9392421717,80,10,62560,13020,782.0,1302.0,0.319043037371554,0.0003799136459835917,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:03:59.500,30189,445,6,266805.3979617064,65,7,94640,6769,1456.0,967.0,0.3800860131426351,0.0002698596075917298,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:00.000,59953,445,6,20312.798281795018,55,7,38115,9884,693.0,1412.0,2.362992991437734,0.0030522628694168523,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:00.500,2516,445,6,160094.43618852377,50,8,19850,6640,397.0,830.0,0.1654648383105038,0.00036228616919627106,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:01.000,31486,445,6,1557815.2791345702,55,8,80135,7608,1457.0,951.0,0.05632439299746859,4.0441251824538945e-05,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:01.500,50836,445,6,1535579.410874071,40,7,25040,9905,626.0,1415.0,0.02275688235483784,3.0607339266772885e-05,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:02.000,51524,445,6,217184.7116966015,40,14,3160,2702,79.0,193.0,0.02699085011066099,0.000248636285563919,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:02.500,14639,445,17,22028.25002621114,65,7,61165,8743,941.0,1249.0,3.1735612173042225,0.003268530177460434,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:03.000,59667,445,6,98673.90743107394,45,8,14040,7864,312.0,983.0,0.2219837094530854,0.0005371227447504349,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:03.500,45924,445,6,248969.33703682147,40,7,59320,4438,1483.0,634.0,0.2560877606707432,0.00018877826706491623,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:04.000,43970,445,1,1476141.96595691,45,11,50985,16368,1133.0,1488.0,0.045627725214005474,3.7936730538866966e-05,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:04.500,8875,445,17,76109.0612731614,45,3,39060,303,868.0,101.0,0.5171920312293852,0.0006306739196456187,1,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:05.000,17312,445,6,720937.0327744139,80,6,52960,8784,662.0,1464.0,0.08564409538171647,0.00011928919737671056,0,0,0,DoS-DoS attack-HOIC
2026-08-31 10:04:05.500,8180,445,6,57527.308985964635,40,9,19880,8181,497.0,909.0,0.4877857228115501,0.0008517693744972009,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:06.000,3068,445,6,1988482.8678910106,45,6,12285,6732,273.0,1122.0,0.009563572463701353,2.5647693939568226e-05,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:06.500,8392,445,6,240323.2311918166,100,6,23600,7230,236.0,1205.0,0.12828555876943018,0.00044107263151344796,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:07.000,20924,445,6,746348.9077781293,75,9,43125,4545,575.0,505.0,0.06387093154765142,0.00011254789700026681,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:07.500,31624,445,6,209724.52675827942,35,9,34195,10908,977.0,1212.0,0.21505829906977658,0.00020979901911336653,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:08.000,47427,445,6,493985.85273103835,55,7,10230,8659,186.0,1237.0,0.03823793717003907,0.0001255096672424386,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:08.500,26658,445,6,106606.56375783344,80,4,49040,1400,613.0,350.0,0.4731415985778104,0.0007879439785990498,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:09.000,10192,445,1,78924.34912818772,55,8,62150,9000,1130.0,1125.0,0.901496189413286,0.0007982327467749406,1,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:09.500,21985,445,1,1390827.969287196,65,9,4485,11070,69.0,1230.0,0.011183985613878724,5.320571748164742e-05,0,1,0,DoS-DoS attack-HOIC
2026-08-31 10:04:10.000,50903,8080,6,1248371.883853331,2,2,1314,6840,657.0,3420.0,0.006531707502708129,3.2041734131509093e-06,1,1,0,Bot-C2
2026-08-31 10:04:10.500,60895,8080,6,1092263.0042230312,2,2,1716,1562,858.0,781.0,0.0030011086957044348,3.662121654306815e-06,1,1,0,Bot-C2
2026-08-31 10:04:11.000,45120,8080,6,490992.89432611753,2,2,9180,938,4590.0,469.0,0.020607222867615578,8.1467574096128e-06,1,1,0,Bot-C2
2026-08-31 10:04:11.500,47111,8080,17,825828.9084967904,2,2,4450,5470,2225.0,2735.0,0.012012173342220113,4.8436182831532715e-06,0,0,0,Bot-C2
2026-08-31 10:04:12.000,24876,8080,6,35767.838470214956,2,2,8288,1038,4144.0,519.0,0.26073703070311877,0.00011183230997345861,1,1,0,Bot-C2
2026-08-31 10:04:12.500,34134,8080,6,203825.5291967881,2,2,11814,588,5907.0,294.0,0.06084615626052289,1.9624627079671952e-05,1,0,0,Bot-C2
2026-08-31 10:04:13.000,33198,8080,17,188222.49106318524,2,2,5607,8071,2803.5,4035.5,0.07266931768893484,2.1251445442004632e-05,1,0,0,Bot-C2
2026-08-31 10:04:13.500,35239,8080,17,504813.7477576721,2,2,1930,1635,965.0,817.5,0.007062010525198102,7.92371447427557e-06,1,0,0,Bot-C2
2026-08-31 10:04:14.000,27979,8080,17,219995.49294118883,2,2,17108,2464,8554.0,1232.0,0.08896545896211841,1.8182190672822074e-05,0,1,0,Bot-C2
2026-08-31 10:04:14.500,7605,8080,6,80381.87163035273,2,2,9196,6110,4598.0,3055.0,0.190416068793255,4.976246407768326e-05,0,1,0,Bot-C2
2026-08-31 10:04:15.000,45643,8080,6,453748.59855645394,2,2,2212,2070,1106.0,1035.0,0.009436943747106423,8.815454224293716e-06,0,1,0,Bot-C2
2026-08-31 10:04:15.500,7341,8080,6,842037.4140282519,2,2,5590,2468,2795.0,1234.0,0.009569646034319734,4.750382742278348e-06,1,1,0,Bot-C2
2026-08-31 10:04:16.000,65070,8080,17,240733.33535811168,2,2,15336,5935,7668.0,2967.5,0.08835917953562167,1.6615895733274726e-05,0,0,0,Bot-C2
2026-08-31 10:04:16.500,50702,8080,17,70936.59592899565,2,2,11580,11484,5790.0,5742.0,0.3251354212124116,5.6388383838434205e-05,0,0,0,Bot-C2
2026-08-31 10:04:17.000,43880,8080,6,109506.17157946793,2,2,1666,2652,833.0,1326.0,0.03943156753016554,3.652762161201069e-05,0,1,0,Bot-C2
2026-08-31 10:04:17.500,46738,8080,6,135565.43794021753,2,2,6870,1210,3435.0,605.0,0.05960221220225133,2.950604564467888e-05,0,1,0,Bot-C2
2026-08-31 10:04:18.000,27673,8080,6,178264.3294584084,2,2,6853,4165,3426.5,2082.5,0.061807093055891396,2.24385888748925e-05,0,1,0,Bot-C2
2026-08-31 10:04:18.500,63283,8080,17,514722.8148503714,2,2,3755,9801,1877.5,4900.5,0.02633650502489836,7.771172919710345e-06,0,1,0,Bot-C2
2026-08-31 10:04:19.000,24156,8080,1,459328.6205970264,2,2,22984,17612,11492.0,8806.0,0.08838116803248684,8.708362206373715e-06,1,0,0,Bot-C2
2026-08-31 10:04:19.500,17813,8080,6,595495.1573057113,2,2,3276,10840,1638.0,5420.0,0.023704642811253254,6.717099124752976e-06,1,1,0,Bot-C2
2026-08-31 10:04:20.000,15591,8080,6,225102.05747250505,2,2,1800,15680,900.0,7840.0,0.07765366605482292,1.776971763268259e-05,0,0,0,Bot-C2
2026-08-31 10:04:20.500,15892,8080,6,868628.9712209756,2,2,12636,4332,6318.0,2166.0,0.01953423217735167,4.6049580804695116e-06,1,1,0,Bot-C2
2026-08-31 10:04:21.000,25394,8080,1,114133.1131411435,2,2,6264,14993,3132.0,7496.5,0.18624743874155003,3.504679658306441e-05,1,1,0,Bot-C2
2026-08-31 10:04:21.500,43557,8080,17,316534.9990034905,2,2,8680,4284,4340.0,2142.0,0.04095597655994901,1.263683324898149e-05,1,1,0,Bot-C2
2026-08-31 10:04:22.000,31507,8080,17,807071.2848531732,2,2,1989,18642,994.5,9321.0,0.025562797719284085,4.956191695852666e-06,1,1,0,Bot-C2
2026-08-31 10:04:22.500,62968,8080,6,99322.21514339052,2,2,7810,13752,3905.0,6876.0,0.21709141269856128,4.027296404759508e-05,1,1,0,Bot-C2
2026-08-31 10:04:23.000,53916,8080,6,58190.01164852889,2,2,6399,8680,3199.5,4340.0,0.25913381988109424,6.874031961830208e-05,0,1,0,Bot-C2
2026-08-31 10:04:23.500,13490,8080,6,1075722.187944322,2,2,12924,931,6462.0,465.5,0.012879719462092494,3.718432179600864e-06,0,0,0,Bot-C2
2026-08-31 10:04:24.000,29827,8080,6,209982.10401133297,2,2,4844,1836,2422.0,918.0,0.031812234814645686,1.904924240397945e-05,1,0,0,Bot-C2
2026-08-31 10:04:24.500,19254,8080,17,575801.0763540458,2,2,759,15829,379.5,7914.5,0.02880856024922115,6.946843561422993e-06,0,1,0,Bot-C2
2026-08-31 10:04:25.000,18886,8080,17,12837.70737638887,2,2,5247,9792,2623.5,4896.0,1.1714708512475556,0.0003115821135042371,0,0,0,Bot-C2
2026-08-31 10:04:25.500,44379,8080,1,585667.122938266,2,2,816,3918,408.0,1959.0,0.008083089889302477,6.829818241911684e-06,0,1,0,Bot-C2
2026-08-31 10:04:26.000,32283,8080,1,189972.74431331453,2,2,23888,5410,11944.0,2705.0,0.1542221233070032,2.105565203181148e-05,0,0,0,Bot-C2
2026-08-31 10:04:26.500,34563,8080,6,28677.315502696187,2,2,7188,15840,3594.0,7920.0,0.8030040325707931,0.00013948306975348153,0,1,0,Bot-C2
2026-08-31 10:04:27.000,22933,8080,6,470564.278237165,2,2,3332,11750,1666.0,5875.0,0.03205088166951369,8.500432746191139e-06,0,0,0,Bot-C2
2026-08-31 10:04:27.500,31819,8080,17,137747.52906947656,2,2,6688,3702,3344.0,1851.0,0.07542785028111289,2.9038633409475605e-05,0,1,0,Bot-C2
2026-08-31 10:04:28.000,50092,8080,17,244537.97115747514,2,2,5892,7381,2946.0,3690.5,0.05427786914495093,1.635737787838497e-05,1,0,0,Bot-C2
2026-08-31 10:04:28.500,9794,8080,6,42006.56300335847,2,2,13056,2226,6528.0,1113.0,0.3638002946144436,9.522321544678539e-05,1,0,0,Bot-C2
2026-08-31 10:04:29.000,12117,8080,6,79593.5672216736,2,2,3809,10309,1904.5,5154.5,0.177376143462783,5.025531759818189e-05,1,1,0,Bot-C2
2026-08-31 10:04:29.500,47595,8080,6,176894.72370675288,2,2,12552,7480,6276.0,3740.0,0.1132424957573953,2.261231944037446e-05,0,1,0,Bot-C2
2026-08-31 10:04:30.000,1217,8080,1,47023.214644833846,2,2,16250,2810,8125.0,1405.0,0.4053317098779143,8.506436723565882e-05,1,1,0,Bot-C2
2026-08-31 10:04:30.500,35799,8080,6,1208584.3649551244,2,2,10032,10280,5016.0,5140.0,0.016806439491368178,3.3096572452477703e-06,0,1,0,Bot-C2
2026-08-31 10:04:31.000,18593,8080,6,3032.7002961936714,2,2,12978,3288,6489.0,1644.0,5.363536900359067,0.0013189565720789541,1,1,0,Bot-C2
2026-08-31 10:04:31.500,52570,8080,6,330688.82825591275,2,2,9730,11011,4865.0,5505.5,0.06272059479227944,1.2095963510395728e-05,1,0,0,Bot-C2
2026-08-31 10:04:32.000,12214,8080,6,65765.24538653421,2,2,1666,8094,833.0,4047.0,0.1484066537143089,6.082239906324135e-05,0,1,0,Bot-C2
2026-08-31 10:04:32.500,63848,8080,6,183852.84366564467,2,2,7360,7168,3680.0,3584.0,0.07901971875741268,2.1756530494882346e-05,1,1,0,Bot-C2
2026-08-31 10:04:33.000,43776,8080,6,1302247.6861313058,2,2,11106,430,5553.0,215.0,0.008858529850171866,3.07161229201521e-06,0,0,0,Bot-C2
2026-08-31 10:04:33.500,33351,8080,6,88186.37500620277,2,2,22048,1795,11024.0,897.5,0.2703705645641886,4.53584808227469e-05,1,0,0,Bot-C2
2026-08-31 10:04:34.000,43094,8080,6,1688237.5513656626,2,2,540,12456,270.0,6228.0,0.007697968801493718,2.3693348111707352e-06,1,0,0,Bot-C2
2026-08-31 10:04:34.500,21413,8080,6,115206.44010807303,2,2,13190,13923,6595.0,6961.5,0.23534274622332196,3.4720281226470245e-05,0,1,0,Bot-C2
2026-08-31 10:04:35.000,41221,443,6,676557.6782451039,13,13,223600,289900,17200.0,22300.0,0.7589892429044001,3.842983508376709e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:35.500,3285,443,17,395575.4838216908,9,13,248940,276380,27660.0,21260.0,1.3279892750469664,5.561517560921583e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:36.000,53912,443,6,1079150.294663645,11,10,63140,241000,5740.0,24100.0,0.28183284710307893,1.9459754682595704e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:36.500,29393,443,6,403710.6024430614,8,5,6880,81800,860.0,16360.0,0.21966230131474102,3.220128458605811e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:37.000,27536,443,17,382385.2032951791,9,10,99360,173200,11040.0,17320.0,0.7127890871406749,4.9688115114737386e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:37.500,7740,443,6,108741.05401548078,9,6,157860,38280,17540.0,6380.0,1.8037345854127864,0.00013794238187616903,0,1,1,Data-Exfiltration
2026-08-31 10:04:38.000,22283,443,6,90898.4644486146,16,7,174400,161140,10900.0,23020.0,3.6913714879393686,0.00025302957686894404,0,0,1,Data-Exfiltration
2026-08-31 10:04:38.500,29957,443,6,1241389.3644023843,11,8,15400,195680,1400.0,24460.0,0.1700352895321569,1.530543159518183e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:39.000,42713,443,6,198628.0959599893,15,7,401400,143360,26760.0,20480.0,2.7426130092004093,0.00011075975879728506,0,1,1,Data-Exfiltration
2026-08-31 10:04:39.500,5402,443,6,232673.05016637416,18,6,269280,8040,14960.0,1340.0,1.19188706981656,0.00010314903243760795,0,0,1,Data-Exfiltration
2026-08-31 10:04:40.000,41607,443,6,713190.934446603,11,10,203500,169800,18500.0,16980.0,0.52342224496225,2.9445130308618405e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:40.500,47570,443,6,206867.21426098293,10,11,277600,68420,27760.0,6220.0,1.6726671803427282,0.00010151439450666809,1,1,1,Data-Exfiltration
2026-08-31 10:04:41.000,20859,443,6,1518928.043359221,13,12,322400,279120,24800.0,23260.0,0.3960161263898546,1.645897586073009e-05,0,1,1,Data-Exfiltration
2026-08-31 10:04:41.500,30057,443,6,669567.561186252,17,9,459000,228060,27000.0,25340.0,1.0261249794904879,3.883103290360766e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:42.000,25024,443,6,454942.2013624884,8,9,125920,41220,15740.0,4580.0,0.36738732853484496,3.736738413959773e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:42.500,46520,443,6,1063875.5849505416,3,11,7080,128700,2360.0,11700.0,0.12762770564476858,1.315943348819237e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:43.000,11356,443,6,25439.2735453842,6,14,33840,93240,5640.0,6660.0,4.995425664311221,0.0007861859717203685,0,1,1,Data-Exfiltration
2026-08-31 10:04:43.500,43628,443,6,148571.8074647934,8,12,86400,212880,10800.0,17740.0,2.014379478090254,0.00013461504130514928,1,0,1,Data-Exfiltration
2026-08-31 10:04:44.000,3824,443,17,312778.22441201366,8,8,39040,225120,4880.0,28140.0,0.8445600728380122,5.1154456259116424e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:44.500,30562,443,6,128724.23406502642,6,10,173520,162000,28920.0,16200.0,2.6065022053612954,0.00012429671937822106,1,0,1,Data-Exfiltration
2026-08-31 10:04:45.000,31143,443,6,681103.7704843597,8,9,121920,145440,15240.0,16160.0,0.39253930396824027,2.4959485964467702e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:45.500,9357,443,6,1257938.8563121464,16,7,119040,12880,7440.0,1840.0,0.10486996195164554,1.828387753856767e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:46.000,6434,443,6,275624.3002811302,9,12,115560,173520,12840.0,14460.0,1.048818989090066,7.619066961011273e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:46.500,18863,443,6,209375.94394579035,10,8,41000,177600,4100.0,22200.0,1.0440549944274273,8.596976166374057e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:47.000,57068,443,17,1629207.8122504405,10,10,40000,210000,4000.0,21000.0,0.15344880997908922,1.2275904798327138e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:47.500,64339,443,17,294260.6568900544,17,7,15300,207900,900.0,29700.0,0.7585111864812082,8.156034263238798e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:48.000,31543,443,6,335740.20519313373,12,6,58560,89040,4880.0,14840.0,0.43962563229714235,5.3612881987456384e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:48.500,6832,443,17,216662.20404518966,8,12,91360,221280,11420.0,18440.0,1.4429835668078141,9.230959357777726e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:49.000,7820,443,6,1201470.5925810724,7,7,162820,70560,23260.0,10080.0,0.1942452869334874,1.1652386738661511e-05,0,1,1,Data-Exfiltration
2026-08-31 10:04:49.500,22204,443,6,420771.9535815295,12,11,20160,130240,1680.0,11840.0,0.35743827200517975,5.4661437873132546e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:50.000,55269,443,6,718109.2170419446,10,9,99200,172080,9920.0,19120.0,0.37776983439049344,2.6458370884028956e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:50.500,44080,443,1,835142.8752002451,12,14,63840,417760,5320.0,29840.0,0.5766677945719868,3.1132397547490986e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:51.000,18733,443,6,209160.47719541602,5,10,137800,209400,27560.0,20940.0,1.659969438963441,7.171526954047124e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:51.500,55152,443,6,284310.6479415647,14,6,25480,175200,1820.0,29200.0,0.7058476404098236,7.03455890382523e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:52.000,59581,443,6,943491.6819182006,15,15,362700,69900,24180.0,4660.0,0.4585096066940426,3.179678271109866e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:52.500,18567,443,6,225693.28491566295,6,12,161280,25200,26880.0,2100.0,0.8262540910839297,7.97542558961322e-05,1,0,1,Data-Exfiltration
2026-08-31 10:04:53.000,38442,443,6,789782.1368013675,9,8,213480,95040,23720.0,11880.0,0.3906393746072878,2.1524923403098315e-05,1,1,1,Data-Exfiltration
2026-08-31 10:04:53.500,30099,443,6,1415043.8588425273,14,15,142800,192000,10200.0,12800.0,0.23660044026585333,2.0494064419682636e-05,0,1,1,Data-Exfiltration
2026-08-31 10:04:54.000,38779,443,6,488034.1330162804,11,12,205920,261360,18720.0,21780.0,0.9574740133490564,4.712785119634544e-05,0,0,1,Data-Exfiltration
2026-08-31 10:04:54.500,48992,443,6,676676.0571219642,10,4,272000,92960,27200.0,23240.0,0.5393422689534088,2.0689368054986087e-05,0,0,1,Data-Exfiltration
